date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2012-12-16,26,15,0.0,8.7,6,16,09:12 AM,09:12 PM,06:34 AM,05:57 PM,13,19,20,19,25,8,69,0.0,1016,26,10,67,16,Bangalore
2012-12-17,26,15,0.0,8.7,6,23,10:01 AM,10:08 PM,06:35 AM,05:57 PM,15,21,21,20,26,31,74,0.0,1015,26,10,60,18,Bangalore
2012-12-18,26,16,0.0,8.7,6,31,10:47 AM,11:01 PM,06:35 AM,05:57 PM,14,21,21,20,23,24,72,0.0,1015,26,8,69,16,Bangalore
2012-12-19,28,15,0.0,8.7,6,38,11:30 AM,11:52 PM,06:36 AM,05:58 PM,13,21,21,21,22,9,66,0.0,1013,28,10,75,14,Bangalore
2012-12-20,28,16,0.0,8.7,6,45,12:11 PM,No moonset,06:36 AM,05:58 PM,15,21,21,21,22,23,72,0.0,1012,28,8,96,15,Bangalore
2012-12-21,28,15,0.0,8.7,6,52,12:51 PM,12:41 AM,06:37 AM,05:59 PM,14,21,21,21,22,27,69,0.0,1013,28,8,99,14,Bangalore
2012-12-22,28,16,0.0,8.7,6,60,01:32 PM,01:30 AM,06:37 AM,05:59 PM,12,21,21,21,19,4,61,0.0,1013,28,10,72,12,Bangalore
2012-12-23,28,15,0.0,11.6,6,67,02:13 PM,02:18 AM,06:38 AM,06:00 PM,14,21,21,21,19,15,69,0.0,1013,28,9,83,13,Bangalore
2012-12-24,28,17,0.0,11.6,6,74,02:56 PM,03:07 AM,06:38 AM,06:00 PM,14,21,21,21,18,26,68,0.1,1013,28,9,79,12,Bangalore
2012-12-25,28,16,0.0,11.6,6,82,03:42 PM,03:55 AM,06:39 AM,06:01 PM,14,21,21,21,19,30,70,0.0,1012,28,8,61,12,Bangalore
2012-12-26,28,17,0.0,11.6,6,89,04:28 PM,04:44 AM,06:39 AM,06:01 PM,15,21,21,21,22,15,70,0.0,1011,28,10,58,15,Bangalore
2012-12-27,28,15,0.0,11.6,6,96,05:17 PM,05:33 AM,06:40 AM,06:02 PM,15,21,21,21,19,18,70,0.0,1011,28,9,59,12,Bangalore
2012-12-28,29,16,0.0,11.6,6,100,06:06 PM,06:21 AM,06:40 AM,06:02 PM,15,22,22,22,16,38,69,0.0,1010,29,8,70,11,Bangalore
2012-12-29,28,20,0.0,7.3,5,89,06:57 PM,07:08 AM,06:40 AM,06:03 PM,18,24,24,23,20,61,77,2.9,1010,28,10,88,14,Bangalore
2012-12-30,29,21,0.0,11.6,6,82,07:47 PM,07:52 AM,06:41 AM,06:03 PM,18,25,25,24,19,44,74,1.5,1011,29,9,120,14,Bangalore
2012-12-31,29,19,0.0,11.6,5,78,08:36 PM,08:35 AM,06:41 AM,06:04 PM,18,24,24,23,20,47,78,1.1,1011,29,9,109,14,Bangalore
2013-01-01,30,18,0.0,11.6,6,68,09:26 PM,09:17 AM,06:42 AM,06:05 PM,16,23,23,23,18,30,69,0.0,1012,30,8,110,12,Bangalore
2013-01-02,31,17,0.0,11.6,7,60,10:15 PM,09:58 AM,06:42 AM,06:05 PM,13,24,24,23,14,4,59,0.0,1013,31,10,97,8,Bangalore
2013-01-03,33,18,0.0,11.6,7,53,11:06 PM,10:39 AM,06:42 AM,06:06 PM,13,25,25,25,13,3,54,0.0,1013,33,10,97,8,Bangalore
2013-01-04,31,19,0.0,11.6,7,46,11:58 PM,11:22 AM,06:43 AM,06:06 PM,14,24,24,24,14,12,57,0.0,1013,31,10,89,9,Bangalore
2013-01-05,31,19,0.0,11.6,7,38,No moonrise,12:06 PM,06:43 AM,06:07 PM,15,24,24,24,15,14,60,0.0,1011,31,10,95,10,Bangalore
2013-01-06,30,19,0.0,11.6,7,31,12:53 AM,12:53 PM,06:43 AM,06:07 PM,16,24,24,24,14,15,64,0.0,1011,30,10,89,9,Bangalore
2013-01-07,30,18,0.0,11.6,7,24,01:51 AM,01:45 PM,06:44 AM,06:08 PM,15,24,24,23,17,17,65,0.0,1012,30,9,94,11,Bangalore
2013-01-08,31,18,0.0,11.6,7,17,02:51 AM,02:41 PM,06:44 AM,06:08 PM,12,24,24,24,14,5,50,0.0,1013,31,10,62,9,Bangalore
2013-01-09,29,19,0.0,11.6,7,9,03:54 AM,03:42 PM,06:44 AM,06:09 PM,11,23,23,23,17,5,51,0.0,1014,29,10,73,11,Bangalore
2013-01-10,30,18,0.0,11.6,7,2,04:56 AM,04:45 PM,06:45 AM,06:10 PM,12,23,23,23,16,4,56,0.0,1014,30,10,69,10,Bangalore
2013-01-11,29,16,0.0,11.6,6,0,05:58 AM,05:49 PM,06:45 AM,06:10 PM,12,22,22,22,19,8,58,0.0,1014,29,9,91,12,Bangalore
2013-01-12,29,16,0.0,11.6,6,0,06:55 AM,06:51 PM,06:45 AM,06:11 PM,12,22,22,22,17,9,59,0.0,1015,29,9,83,11,Bangalore
2013-01-13,30,18,0.0,11.6,7,5,07:48 AM,07:51 PM,06:45 AM,06:11 PM,9,22,22,23,18,0,47,0.0,1014,30,10,57,12,Bangalore
2013-01-14,30,17,0.0,11.6,7,12,08:37 AM,08:48 PM,06:45 AM,06:12 PM,8,22,22,23,18,0,45,0.0,1014,30,10,87,12,Bangalore
2013-01-15,29,17,0.0,11.6,6,20,09:23 AM,09:42 PM,06:46 AM,06:12 PM,10,22,22,22,20,0,53,0.0,1014,29,10,100,13,Bangalore
2013-01-16,29,15,0.0,11.6,6,27,10:05 AM,10:33 PM,06:46 AM,06:13 PM,11,21,21,21,23,2,60,0.0,1015,29,10,106,15,Bangalore
2013-01-17,28,14,0.0,11.6,6,34,10:47 AM,11:23 PM,06:46 AM,06:13 PM,12,20,20,20,23,10,64,0.0,1015,28,9,112,15,Bangalore
2013-01-18,30,15,0.0,11.6,6,41,11:29 AM,No moonset,06:46 AM,06:14 PM,12,21,21,21,18,24,64,0.0,1015,30,8,92,12,Bangalore
2013-01-19,30,16,0.0,11.6,6,49,12:10 PM,12:12 AM,06:46 AM,06:14 PM,12,22,22,22,17,23,61,0.0,1015,30,9,66,11,Bangalore
2013-01-20,32,16,0.0,11.6,7,56,12:53 PM,01:01 AM,06:46 AM,06:15 PM,11,22,22,23,15,9,57,0.0,1015,32,9,76,9,Bangalore
2013-01-21,30,18,0.0,11.6,7,63,01:38 PM,01:50 AM,06:46 AM,06:15 PM,12,23,23,23,18,22,57,0.0,1015,30,10,72,12,Bangalore
2013-01-22,29,16,0.0,11.6,6,70,02:24 PM,02:39 AM,06:46 AM,06:16 PM,10,21,21,22,21,1,52,0.0,1016,29,10,86,14,Bangalore
2013-01-23,29,15,0.0,11.6,6,78,03:12 PM,03:28 AM,06:46 AM,06:16 PM,9,21,21,21,20,2,53,0.0,1016,29,10,96,13,Bangalore
2013-01-24,30,15,0.0,11.6,6,85,04:01 PM,04:16 AM,06:46 AM,06:17 PM,9,21,21,21,20,9,54,0.0,1015,30,9,103,13,Bangalore
2013-01-25,29,15,0.0,11.6,6,92,04:51 PM,05:03 AM,06:46 AM,06:17 PM,10,21,21,21,21,9,56,0.0,1016,29,9,90,14,Bangalore
2013-01-26,28,15,0.0,11.6,6,100,05:42 PM,05:49 AM,06:46 AM,06:18 PM,9,21,21,21,21,1,52,0.0,1016,28,10,98,14,Bangalore
2013-01-27,29,16,0.0,11.6,6,100,06:32 PM,06:33 AM,06:46 AM,06:18 PM,10,21,21,22,21,2,52,0.0,1016,29,10,105,14,Bangalore
2013-01-28,30,15,0.0,11.6,7,86,07:23 PM,07:16 AM,06:46 AM,06:19 PM,11,22,22,22,17,10,56,0.0,1015,30,10,106,10,Bangalore
2013-01-29,30,16,0.0,11.6,7,79,08:12 PM,07:58 AM,06:46 AM,06:19 PM,12,22,22,23,16,27,60,0.0,1014,30,9,103,11,Bangalore
2013-01-30,29,17,0.0,11.6,7,71,09:04 PM,08:40 AM,06:46 AM,06:20 PM,13,22,22,22,21,22,61,0.0,1014,29,9,108,15,Bangalore
2013-01-31,29,16,0.0,11.6,6,68,09:55 PM,09:22 AM,06:46 AM,06:20 PM,12,22,22,22,23,19,59,0.0,1015,29,10,103,16,Bangalore
2013-02-01,29,15,0.0,11.6,6,51,10:49 PM,10:05 AM,06:46 AM,06:21 PM,9,21,21,21,21,4,52,0.0,1015,29,10,90,14,Bangalore
2013-02-02,29,16,0.0,11.6,6,44,11:44 PM,10:51 AM,06:46 AM,06:21 PM,6,21,21,22,18,0,42,0.0,1014,29,10,87,12,Bangalore
2013-02-03,30,17,0.0,11.6,6,36,No moonrise,11:40 AM,06:45 AM,06:21 PM,5,21,21,22,18,0,39,0.0,1014,30,10,93,12,Bangalore
2013-02-04,30,17,0.0,11.6,7,29,12:42 AM,12:33 PM,06:45 AM,06:22 PM,12,23,23,23,18,2,56,0.0,1015,30,10,119,12,Bangalore
2013-02-05,30,18,0.0,11.6,7,21,01:42 AM,01:30 PM,06:45 AM,06:22 PM,16,23,23,23,18,33,69,0.0,1015,30,10,129,13,Bangalore
2013-02-06,30,19,0.0,11.6,6,14,02:42 AM,02:29 PM,06:45 AM,06:22 PM,16,24,24,24,17,35,66,0.3,1015,30,10,118,12,Bangalore
2013-02-07,31,19,0.0,11.6,7,6,03:42 AM,03:31 PM,06:45 AM,06:23 PM,14,25,25,25,14,26,55,0.0,1012,31,10,121,10,Bangalore
2013-02-08,32,20,0.0,10.2,6,0,04:39 AM,04:32 PM,06:44 AM,06:23 PM,14,26,26,26,12,31,52,2.3,1012,32,9,140,8,Bangalore
2013-02-09,31,20,0.0,11.6,7,0,05:34 AM,05:33 PM,06:44 AM,06:23 PM,10,25,25,25,21,14,45,0.0,1012,31,10,106,15,Bangalore
2013-02-10,31,17,0.0,11.6,7,0,06:24 AM,06:31 PM,06:44 AM,06:24 PM,12,23,23,23,23,5,54,0.0,1013,31,10,95,17,Bangalore
2013-02-11,29,16,0.0,11.6,6,1,07:12 AM,07:27 PM,06:43 AM,06:24 PM,13,22,22,22,25,15,62,0.0,1013,29,9,96,18,Bangalore
2013-02-12,31,19,0.0,11.6,7,9,07:57 AM,08:20 PM,06:43 AM,06:24 PM,12,24,24,24,23,11,52,0.0,1012,31,10,90,16,Bangalore
2013-02-13,30,18,0.0,11.6,7,16,08:40 AM,09:12 PM,06:43 AM,06:25 PM,11,24,24,24,21,12,47,0.0,1012,30,10,96,16,Bangalore
2013-02-14,27,18,0.0,11.6,6,24,09:23 AM,10:03 PM,06:42 AM,06:25 PM,15,24,24,23,19,38,65,0.1,1012,27,10,123,14,Bangalore
2013-02-15,22,19,0.0,7.3,5,31,10:05 AM,10:53 PM,06:42 AM,06:25 PM,18,21,22,21,13,71,88,18.1,1012,22,8,130,9,Bangalore
2013-02-16,26,19,0.0,11.6,5,39,10:48 AM,11:43 PM,06:42 AM,06:26 PM,18,24,24,22,11,54,79,12.5,1010,26,9,202,8,Bangalore
2013-02-17,29,19,0.0,11.6,6,46,11:33 AM,No moonset,06:41 AM,06:26 PM,18,25,25,24,11,31,70,4.1,1010,29,9,208,7,Bangalore
2013-02-18,27,21,0.0,11.6,6,54,12:18 PM,12:32 AM,06:41 AM,06:26 PM,18,25,25,24,12,39,71,8.0,1011,27,10,90,8,Bangalore
2013-02-19,30,20,0.0,11.6,6,62,01:05 PM,01:21 AM,06:40 AM,06:26 PM,17,25,25,24,16,37,69,0.3,1012,30,9,99,12,Bangalore
2013-02-20,30,19,0.0,11.6,7,69,01:54 PM,02:09 AM,06:40 AM,06:27 PM,15,24,24,24,18,18,63,0.0,1013,30,9,93,13,Bangalore
2013-02-21,31,17,0.0,11.6,7,77,02:43 PM,02:57 AM,06:39 AM,06:27 PM,13,24,24,24,17,9,58,0.0,1014,31,9,91,12,Bangalore
2013-02-22,30,17,0.0,11.6,7,84,03:34 PM,03:43 AM,06:39 AM,06:27 PM,13,23,23,23,20,9,59,0.0,1015,30,9,98,14,Bangalore
2013-02-23,31,19,0.0,11.6,7,92,04:24 PM,04:28 AM,06:39 AM,06:27 PM,11,24,24,24,18,0,51,0.0,1015,31,10,96,12,Bangalore
2013-02-24,31,19,0.0,11.6,7,99,05:15 PM,05:12 AM,06:38 AM,06:27 PM,7,24,24,24,19,0,42,0.0,1014,31,10,92,13,Bangalore
2013-02-25,31,19,0.0,11.6,7,100,06:06 PM,05:55 AM,06:38 AM,06:28 PM,5,23,23,24,21,0,38,0.0,1015,31,10,106,14,Bangalore
2013-02-26,31,19,0.0,11.6,7,86,06:57 PM,06:37 AM,06:37 AM,06:28 PM,5,23,23,24,22,0,34,0.0,1015,31,10,97,14,Bangalore
2013-02-27,32,19,0.0,11.6,7,78,07:50 PM,07:20 AM,06:37 AM,06:28 PM,6,24,24,25,18,1,34,0.0,1014,32,10,92,12,Bangalore
2013-02-28,32,19,0.0,11.6,7,71,08:44 PM,08:04 AM,06:36 AM,06:28 PM,8,25,25,25,20,1,39,0.0,1013,32,10,78,13,Bangalore
2013-03-01,32,20,0.0,11.6,7,68,09:40 PM,08:50 AM,06:35 AM,06:28 PM,5,25,25,25,21,0,33,0.0,1013,32,10,81,14,Bangalore
2013-03-02,32,19,0.0,11.6,7,61,10:37 PM,09:39 AM,06:35 AM,06:28 PM,6,25,25,25,23,1,33,0.0,1014,32,10,90,16,Bangalore
2013-03-03,32,20,0.0,11.6,7,53,11:37 PM,10:30 AM,06:34 AM,06:29 PM,7,25,25,25,20,0,36,0.0,1014,32,10,79,14,Bangalore
2013-03-04,32,19,0.0,11.6,7,46,No moonrise,11:25 AM,06:34 AM,06:29 PM,5,25,25,25,21,2,34,0.0,1013,32,10,87,15,Bangalore
2013-03-05,31,20,0.0,11.6,7,39,12:35 AM,12:23 PM,06:33 AM,06:29 PM,13,25,25,25,22,9,51,0.0,1013,31,10,93,17,Bangalore
2013-03-06,29,20,0.0,11.6,6,32,01:35 AM,01:22 PM,06:33 AM,06:29 PM,18,26,26,24,23,39,68,2.6,1014,29,10,106,18,Bangalore
2013-03-07,29,21,0.0,11.6,6,24,02:31 AM,02:22 PM,06:32 AM,06:29 PM,18,26,26,24,20,35,68,9.3,1014,29,9,107,15,Bangalore
2013-03-08,31,20,0.0,11.6,7,17,03:25 AM,03:21 PM,06:31 AM,06:29 PM,16,26,26,25,16,42,61,0.0,1014,31,10,110,12,Bangalore
2013-03-09,32,21,0.0,11.6,7,10,04:15 AM,04:18 PM,06:31 AM,06:29 PM,14,27,27,26,15,16,53,0.2,1013,32,10,90,11,Bangalore
2013-03-10,33,21,0.0,11.6,7,3,05:03 AM,05:14 PM,06:30 AM,06:29 PM,15,28,28,27,15,18,52,0.0,1011,33,10,122,11,Bangalore
2013-03-11,33,22,0.0,11.6,7,0,05:48 AM,06:07 PM,06:30 AM,06:30 PM,13,28,28,27,14,13,46,0.0,1012,33,10,138,10,Bangalore
2013-03-12,35,22,0.0,11.6,8,0,06:32 AM,07:00 PM,06:29 AM,06:30 PM,12,28,28,28,11,10,41,0.0,1012,35,10,135,8,Bangalore
2013-03-13,34,22,0.0,11.6,8,5,07:15 AM,07:51 PM,06:28 AM,06:30 PM,10,28,28,28,14,10,36,0.0,1012,34,10,128,10,Bangalore
2013-03-14,33,22,0.0,11.6,7,12,07:58 AM,08:42 PM,06:28 AM,06:30 PM,11,27,27,27,18,8,40,0.0,1012,33,10,127,12,Bangalore
2013-03-15,33,21,0.0,11.6,7,19,08:41 AM,09:33 PM,06:27 AM,06:30 PM,12,26,26,26,18,3,46,0.0,1013,33,10,115,13,Bangalore
2013-03-16,32,20,0.0,11.6,7,26,09:26 AM,10:23 PM,06:26 AM,06:30 PM,14,26,26,26,17,9,52,0.0,1013,32,10,128,13,Bangalore
2013-03-17,34,21,0.0,11.6,7,34,10:11 AM,11:13 PM,06:26 AM,06:30 PM,12,27,27,27,14,8,45,0.0,1013,34,10,108,10,Bangalore
2013-03-18,34,21,0.0,11.6,7,41,10:58 AM,No moonset,06:25 AM,06:30 PM,9,27,27,27,16,5,36,0.0,1011,34,10,100,11,Bangalore
2013-03-19,35,21,0.0,11.6,8,48,11:46 AM,12:01 AM,06:24 AM,06:30 PM,10,28,28,28,14,4,37,0.0,1011,35,10,106,10,Bangalore
2013-03-20,34,22,0.0,11.6,8,55,12:35 PM,12:49 AM,06:24 AM,06:30 PM,11,28,28,28,14,7,39,0.0,1011,34,10,107,11,Bangalore
2013-03-21,35,21,0.0,11.6,8,63,01:25 PM,01:36 AM,06:23 AM,06:30 PM,9,28,28,28,14,7,34,0.0,1010,35,10,110,10,Bangalore
2013-03-22,37,22,0.0,11.6,8,70,02:14 PM,02:20 AM,06:22 AM,06:30 PM,10,29,29,29,12,5,33,0.0,1009,37,10,130,8,Bangalore
2013-03-23,34,23,0.0,11.6,8,77,03:04 PM,03:04 AM,06:22 AM,06:31 PM,9,27,27,28,18,7,32,0.0,1009,34,10,130,13,Bangalore
2013-03-24,34,21,0.0,11.6,8,85,03:55 PM,03:47 AM,06:21 AM,06:31 PM,8,27,27,27,18,4,35,0.0,1011,34,10,110,13,Bangalore
2013-03-25,36,22,0.0,11.6,8,92,04:46 PM,04:30 AM,06:20 AM,06:31 PM,14,30,30,29,9,11,44,0.0,1010,36,10,170,7,Bangalore
2013-03-26,37,24,0.0,11.6,8,99,05:39 PM,05:13 AM,06:20 AM,06:31 PM,14,31,31,30,9,13,41,0.7,1009,37,10,157,7,Bangalore
2013-03-27,38,25,0.0,11.6,8,100,06:33 PM,05:57 AM,06:19 AM,06:31 PM,15,31,31,30,10,14,42,0.6,1009,38,10,141,8,Bangalore
2013-03-28,36,25,0.0,11.6,8,86,07:30 PM,06:43 AM,06:18 AM,06:31 PM,13,30,30,30,12,4,40,0.0,1010,36,10,145,9,Bangalore
2013-03-29,36,24,0.0,11.6,8,79,08:28 PM,07:33 AM,06:18 AM,06:31 PM,16,30,30,30,9,17,45,0.0,1010,36,10,209,7,Bangalore
2013-03-30,38,25,0.0,11.6,8,72,09:29 PM,08:24 AM,06:17 AM,06:31 PM,16,31,31,31,12,19,45,0.0,1008,38,10,171,9,Bangalore
2013-03-31,34,25,0.0,10.2,7,68,10:29 PM,09:20 AM,06:16 AM,06:31 PM,17,30,30,29,11,34,50,2.0,1009,34,10,175,9,Bangalore
2013-04-01,36,24,0.0,11.6,7,52,11:30 PM,10:18 AM,06:16 AM,06:31 PM,18,31,31,30,9,38,50,5.0,1009,36,10,153,7,Bangalore
2013-04-02,34,25,0.0,11.6,7,44,No moonrise,11:18 AM,06:15 AM,06:31 PM,18,31,31,29,8,31,52,8.2,1010,34,10,164,6,Bangalore
2013-04-03,34,25,0.0,11.6,8,37,12:27 AM,12:17 PM,06:15 AM,06:31 PM,18,31,31,30,9,32,53,2.0,1009,34,10,142,7,Bangalore
2013-04-04,36,25,0.0,11.6,8,29,01:21 AM,01:16 PM,06:14 AM,06:31 PM,16,31,31,30,12,15,45,0.0,1008,36,10,200,9,Bangalore
2013-04-05,37,25,0.0,11.6,7,22,02:11 AM,02:12 PM,06:13 AM,06:31 PM,17,32,32,31,11,27,46,1.4,1007,37,10,200,8,Bangalore
2013-04-06,35,25,0.0,11.6,8,14,02:59 AM,03:07 PM,06:13 AM,06:31 PM,15,30,30,30,12,16,42,0.1,1007,35,10,223,10,Bangalore
2013-04-07,37,25,0.0,11.6,8,7,03:44 AM,04:00 PM,06:12 AM,06:31 PM,14,31,31,31,9,8,40,0.1,1007,37,10,194,7,Bangalore
2013-04-08,35,26,0.0,11.6,8,0,04:27 AM,04:51 PM,06:11 AM,06:32 PM,17,30,30,29,13,23,50,0.6,1008,35,10,151,10,Bangalore
2013-04-09,34,25,0.0,11.6,8,0,05:10 AM,05:43 PM,06:11 AM,06:32 PM,15,30,30,30,13,15,43,0.0,1008,34,10,151,10,Bangalore
2013-04-10,35,25,0.0,11.6,8,0,05:53 AM,06:33 PM,06:10 AM,06:32 PM,13,29,29,30,13,7,40,0.0,1009,35,10,144,10,Bangalore
2013-04-11,36,24,0.0,11.6,8,1,06:35 AM,07:24 PM,06:09 AM,06:32 PM,13,30,30,30,13,4,38,0.0,1008,36,10,137,10,Bangalore
2013-04-12,37,25,0.0,11.6,8,8,07:20 AM,08:14 PM,06:09 AM,06:32 PM,12,30,30,30,17,2,39,0.0,1009,37,10,122,13,Bangalore
2013-04-13,36,24,0.0,11.6,8,16,08:05 AM,09:05 PM,06:08 AM,06:32 PM,13,30,30,30,14,0,41,0.0,1010,36,10,119,11,Bangalore
2013-04-14,39,24,0.0,11.6,8,23,08:51 AM,09:54 PM,06:08 AM,06:32 PM,15,32,32,31,9,10,43,0.0,1010,39,10,140,7,Bangalore
2013-04-15,34,25,0.0,11.6,8,31,09:39 AM,10:42 PM,06:07 AM,06:32 PM,17,30,30,30,11,20,49,0.9,1008,34,10,193,9,Bangalore
2013-04-16,36,23,0.0,11.6,8,38,10:27 AM,11:29 PM,06:07 AM,06:32 PM,13,29,29,30,15,10,43,0.1,1007,36,10,270,11,Bangalore
2013-04-17,38,24,0.0,11.6,8,46,11:17 AM,No moonset,06:06 AM,06:32 PM,12,31,31,31,9,5,34,0.0,1006,38,10,271,7,Bangalore
2013-04-18,34,25,0.0,11.6,8,54,12:05 PM,12:14 AM,06:05 AM,06:33 PM,13,30,30,30,11,18,38,0.6,1007,34,10,237,9,Bangalore
2013-04-19,34,24,0.0,11.6,7,61,12:55 PM,12:58 AM,06:05 AM,06:33 PM,15,29,29,29,13,27,46,2.2,1007,34,10,198,9,Bangalore
2013-04-20,35,24,0.0,11.6,8,69,01:44 PM,01:40 AM,06:04 AM,06:33 PM,14,30,30,30,9,24,41,0.3,1007,35,10,201,7,Bangalore
2013-04-21,37,24,0.0,11.6,8,76,02:34 PM,02:22 AM,06:04 AM,06:33 PM,13,29,29,29,10,15,40,1.1,1008,37,10,193,7,Bangalore
2013-04-22,33,24,0.0,11.6,7,84,03:26 PM,03:04 AM,06:03 AM,06:33 PM,16,29,29,28,15,25,51,0.8,1009,33,10,145,11,Bangalore
2013-04-23,34,25,0.0,11.6,7,91,04:18 PM,03:47 AM,06:03 AM,06:33 PM,17,30,30,29,11,25,52,1.9,1010,34,10,157,9,Bangalore
2013-04-24,34,25,0.0,11.6,7,99,05:14 PM,04:32 AM,06:02 AM,06:33 PM,18,30,30,29,8,34,55,14.6,1011,34,8,146,6,Bangalore
2013-04-25,32,25,0.0,11.6,7,100,06:13 PM,05:21 AM,06:02 AM,06:33 PM,18,30,30,29,12,30,55,5.4,1011,32,9,131,9,Bangalore
2013-04-26,32,24,0.0,11.6,7,86,07:14 PM,06:12 AM,06:01 AM,06:34 PM,18,30,30,29,11,32,54,4.8,1011,32,10,123,8,Bangalore
2013-04-27,34,24,0.0,11.6,7,79,08:16 PM,07:08 AM,06:01 AM,06:34 PM,17,30,30,29,10,27,51,1.8,1010,34,10,122,8,Bangalore
2013-04-28,34,25,0.0,11.8,7,71,09:19 PM,08:07 AM,06:00 AM,06:34 PM,17,30,30,29,10,40,50,1.7,1008,34,10,248,7,Bangalore
2013-04-29,34,24,0.0,12.3,8,63,10:19 PM,09:08 AM,06:00 AM,06:34 PM,17,30,30,29,11,31,50,1.2,1008,34,10,99,8,Bangalore
2013-04-30,36,24,0.0,12.8,8,56,11:16 PM,10:09 AM,05:59 AM,06:34 PM,13,30,30,30,18,8,40,0.0,1008,36,10,110,13,Bangalore
2013-05-01,36,25,0.0,12.8,8,54,No moonrise,11:10 AM,05:59 AM,06:34 PM,14,30,30,30,15,1,41,0.0,1007,36,10,126,11,Bangalore
2013-05-02,38,25,0.0,12.8,8,47,12:09 AM,12:08 PM,05:59 AM,06:35 PM,15,32,32,31,9,6,41,2.5,1006,38,10,159,7,Bangalore
2013-05-03,34,24,0.0,12.8,7,39,12:58 AM,01:03 PM,05:58 AM,06:35 PM,18,31,31,30,10,27,52,6.0,1005,34,9,202,8,Bangalore
2013-05-04,35,26,0.0,12.8,8,32,01:44 AM,01:56 PM,05:58 AM,06:35 PM,18,31,31,30,11,18,51,2.4,1005,35,10,190,8,Bangalore
2013-05-05,35,24,0.0,12.8,7,25,02:26 AM,02:48 PM,05:57 AM,06:35 PM,19,31,31,30,8,28,55,1.0,1007,35,10,157,6,Bangalore
2013-05-06,36,25,0.0,12.8,8,17,03:09 AM,03:39 PM,05:57 AM,06:35 PM,17,32,32,31,9,16,47,0.0,1007,36,10,129,7,Bangalore
2013-05-07,36,26,0.0,12.8,8,10,03:51 AM,04:28 PM,05:57 AM,06:36 PM,16,31,31,31,10,11,43,0.0,1007,36,10,170,7,Bangalore
2013-05-08,39,25,0.0,12.8,8,3,04:32 AM,05:19 PM,05:56 AM,06:36 PM,17,32,32,31,9,13,48,0.3,1007,39,10,233,7,Bangalore
2013-05-09,36,24,0.0,12.8,7,0,05:16 AM,06:08 PM,05:56 AM,06:36 PM,18,32,32,31,9,24,52,1.2,1007,36,10,254,8,Bangalore
2013-05-10,36,25,0.0,12.8,8,0,06:00 AM,06:58 PM,05:56 AM,06:36 PM,18,32,32,31,11,18,50,0.1,1007,36,10,272,9,Bangalore
2013-05-11,35,25,0.0,12.8,8,4,06:46 AM,07:48 PM,05:56 AM,06:37 PM,18,31,31,30,13,19,51,0.6,1005,35,10,274,10,Bangalore
2013-05-12,35,24,0.0,12.8,8,11,07:34 AM,08:36 PM,05:55 AM,06:37 PM,17,30,30,29,18,16,54,0.0,1006,35,10,284,14,Bangalore
2013-05-13,33,25,0.0,12.8,8,19,08:22 AM,09:24 PM,05:55 AM,06:37 PM,15,29,29,29,13,25,44,0.0,1006,33,10,294,10,Bangalore
2013-05-14,32,22,0.0,12.8,7,26,09:11 AM,10:09 PM,05:55 AM,06:37 PM,15,28,28,27,20,10,49,0.0,1005,32,10,273,15,Bangalore
2013-05-15,35,22,0.0,12.8,8,33,09:59 AM,10:53 PM,05:54 AM,06:38 PM,14,29,29,28,18,10,47,0.0,1005,35,10,279,14,Bangalore
2013-05-16,35,23,0.0,12.8,8,40,10:48 AM,11:36 PM,05:54 AM,06:38 PM,14,30,30,30,14,14,43,0.0,1006,35,10,278,11,Bangalore
2013-05-17,37,25,0.0,12.8,8,48,11:37 AM,No moonset,05:54 AM,06:38 PM,15,31,31,31,10,22,41,0.2,1007,37,10,283,8,Bangalore
2013-05-18,36,25,0.0,12.8,7,55,12:25 PM,12:17 AM,05:54 AM,06:38 PM,18,32,32,30,9,41,49,5.0,1007,36,9,195,8,Bangalore
2013-05-19,36,25,0.0,12.9,7,62,01:15 PM,12:58 AM,05:54 AM,06:39 PM,18,32,32,31,9,40,49,0.7,1006,36,10,176,7,Bangalore
2013-05-20,39,24,0.0,12.9,7,70,02:05 PM,01:40 AM,05:53 AM,06:39 PM,19,32,32,30,10,45,54,44.0,1006,39,9,197,7,Bangalore
2013-05-21,36,23,0.0,12.9,8,77,02:58 PM,02:22 AM,05:53 AM,06:39 PM,18,31,31,29,13,15,54,26.5,1007,36,9,251,10,Bangalore
2013-05-22,35,23,0.0,12.9,7,84,03:55 PM,03:08 AM,05:53 AM,06:40 PM,19,30,30,28,20,18,61,1.7,1007,35,9,266,16,Bangalore
2013-05-23,36,23,0.0,12.9,7,91,04:54 PM,03:57 AM,05:53 AM,06:40 PM,18,30,30,29,21,18,60,1.8,1007,36,10,267,16,Bangalore
2013-05-24,35,22,0.0,12.9,8,99,05:56 PM,04:50 AM,05:53 AM,06:40 PM,15,29,29,28,22,9,51,0.0,1007,35,10,265,17,Bangalore
2013-05-25,35,22,0.0,12.9,7,100,07:00 PM,05:49 AM,05:53 AM,06:40 PM,16,29,29,28,22,28,52,3.3,1008,35,10,265,17,Bangalore
